Name,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Age 
Audi Q3 35 TDI Quattro Premium,37542,Diesel,Automatic,1,15.73,1968,174.33,5,25710.0,4
Hyundai i20 Sportz 1.2,14001,Petrol,Manual,1,18.6,1197,81.83,5,5750.0,4
BMW 7 Series 730Ld Sedan,73525,Diesel,Automatic,1,16.46,2993,258.0,5,34540.0,8
Maruti Swift Dzire VDI,68310,Diesel,Manual,1,23.4,1248,74.0,5,5950.0,6
Honda City i DTec VX,45555,Diesel,Manual,1,26.0,1498,98.6,5,11730.0,3
Audi Q5 3.0 TDI Quattro,63000,Diesel,Automatic,1,13.22,2967,241.4,5,34500.0,6
Mahindra Xylo D4,169000,Diesel,Manual,1,14.95,2489,93.7,7,5000.0,6
Honda City i DTEC V,66500,Diesel,Manual,1,26.0,1498,98.6,5,5700.0,7
Honda Amaze V Petrol,6000,Petrol,Manual,1,19.5,1199,86.76,5,6700.0,3
Maruti Ciaz VXi Plus,35770,Petrol,Manual,1,20.73,1373,91.1,5,5950.0,6
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,43627,Petrol,Automatic,1,11.74,1796,186.0,5,29000.0,14
Toyota Fortuner 4x4 MT TRD Sportivo,97000,Diesel,Manual,1,12.55,2982,169.0,7,17950.0,7
Mahindra XUV500 W8 1.99 mHawk,143354,Diesel,Manual,2,16.0,1997,140.0,7,6000.0,10
Hyundai i20 1.2 Magna,45000,Petrol,Manual,1,18.5,1197,80.0,5,1900.0,11
Volvo XC60 D4 Summum,86000,Diesel,Automatic,2,14.7,1985,163.0,5,18250.0,9
Hyundai Verna 1.6 SX VTVT,58000,Petrol,Manual,2,17.01,1591,121.3,5,4000.0,10
Maruti Wagon R LXI BS IV,43828,Petrol,Manual,1,20.51,998,67.04,5,3520.0,6
Volkswagen Polo GT TDI,57275,Diesel,Manual,1,19.7,1598,103.6,5,4500.0,10
Toyota Fortuner 2.8 4WD MT,140000,Diesel,Manual,1,14.24,2755,174.5,7,10750.0,11
Toyota Fortuner 4x4 AT,95000,Diesel,Automatic,1,12.55,2982,168.5,7,19600.0,6
Nissan Sunny 2011-2014 Diesel XL,117777,Diesel,Manual,1,21.64,1461,84.8,5,4750.0,9
Toyota Innova 2.0 E,150000,Petrol,Manual,1,12.4,1998,132.0,8,4500.0,15
Honda Brio S MT,50000,Petrol,Manual,1,19.4,1198,86.8,5,3650.0,9
Chevrolet Optra Magnum 2.0 LT,75372,Diesel,Manual,1,16.52,1991,123.7,5,3340.0,10
Honda Amaze S i-Vtech,66355,Petrol,Manual,1,18.0,1198,86.7,5,4120.0,7
BMW 7 Series 730Ld Eminence,29966,Diesel,Automatic,2,16.77,2993,261.49,5,43600.0,6
Maruti A-Star Vxi,70000,Petrol,Manual,1,19.0,998,66.1,5,2000.0,10
Honda Amaze S i-VTEC,39879,Petrol,Manual,1,17.8,1198,86.7,5,3890.0,8
Mercedes-Benz New C-Class 220 CDI AT,80578,Diesel,Automatic,2,14.84,2143,170.0,5,14500.0,8
Maruti Swift Vdi BSIII,62000,Diesel,Manual,1,17.8,1248,75.0,5,4500.0,9
Maruti Alto Std,49000,Petrol,Manual,1,19.7,796,46.3,5,900.0,16
Skoda Octavia Classic 1.9 TDI MT,69000,Diesel,Manual,1,18.7,1896,66.0,5,1600.0,19
Ford Ecosport 1.5 DV5 MT Titanium,60000,Diesel,Manual,1,22.7,1498,89.84,5,5500.0,7
Fiat Grande Punto EVO 1.3 Active,74500,Diesel,Manual,1,21.2,1248,75.0,5,3300.0,7
BMW 5 Series 2003-2012 520d,78000,Diesel,Automatic,1,18.48,1995,177.0,5,19500.0,8
Maruti Swift Dzire AMT ZDI,65000,Diesel,Automatic,1,26.59,1248,74.0,5,6750.0,2
Hyundai Creta 1.6 SX Option Executive,44383,Petrol,Manual,1,15.8,1591,121.3,5,13250.0,3
Volkswagen Polo Petrol Comfortline 1.2L,52818,Petrol,Manual,1,16.47,1198,73.9,5,3820.0,9
Honda Amaze S i-Vtech,69876,Petrol,Manual,1,18.0,1198,86.7,5,3900.0,7
Maruti Swift VDI,62000,Diesel,Manual,1,28.4,1248,74.0,5,6300.0,6
Hyundai Santro Xing GLS,43337,Petrol,Manual,1,17.92,1086,62.1,5,3320.0,9
Honda City 1.5 V MT Exclusive,50266,Petrol,Manual,1,17.0,1497,118.0,5,5530.0,8
Maruti Ertiga ZDI,59245,Diesel,Manual,1,20.77,1248,88.8,7,8500.0,6
Maruti Baleno Alpha 1.3,98000,Diesel,Manual,1,27.39,1248,74.0,5,5500.0,6
Honda City 1.5 E MT,54801,Petrol,Manual,1,17.0,1497,118.0,5,2500.0,11
Skoda Superb Elegance 2.0 TDI CR AT,75000,Diesel,Automatic,1,17.2,1968,138.1,5,9440.0,10
Hyundai i10 Era 1.1,54000,Petrol,Manual,1,19.81,1086,68.05,5,2200.0,10
Ford EcoSport 1.5 Diesel Titanium Plus,29200,Diesel,Manual,1,23.0,1498,98.96,5,7700.0,5
Volkswagen Polo 1.2 MPI Comfortline,30000,Petrol,Manual,2,16.47,1198,74.0,5,5250.0,7
Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,61000,Petrol,Automatic,1,12.3,1796,185.0,5,12500.0,10
Hyundai Grand i10 Sportz,53000,Petrol,Manual,2,18.9,1197,82.0,5,4000.0,6
Mahindra XUV500 W10 AWD,102626,Diesel,Manual,1,16.0,2179,140.0,7,12250.0,6
Hyundai i10 Sportz 1.2,60000,Petrol,Manual,1,20.36,1197,78.9,5,3200.0,10
Hyundai Grand i10 Magna,48031,Petrol,Manual,1,18.9,1197,82.0,5,4980.0,7
Honda City i VTEC CVT SV,39430,Petrol,Automatic,1,18.0,1497,117.3,5,8290.0,4
Skoda Superb Elegance 1.8 TSI AT,67000,Petrol,Automatic,1,13.7,1798,157.75,5,4700.0,11
Mahindra Bolero ZLX,65000,Diesel,Manual,1,15.96,2523,62.1,7,7210.0,5
Maruti Ritz VXI,32500,Petrol,Manual,2,21.1,1197,85.8,5,4050.0,7
Hyundai Verna 1.6 VTVT S,89000,Petrol,Manual,1,17.01,1591,121.3,5,7500.0,6
Toyota Fortuner 4x4 MT,47198,Diesel,Manual,1,12.55,2982,168.5,7,28420.0,4
Renault KWID RXT,32587,Petrol,Manual,1,25.17,799,53.3,5,3710.0,4
BMW X3 xDrive30d M Sport,51982,Diesel,Automatic,1,16.55,2993,258.0,5,45770.0,4
Honda City 1.5 V AT,60952,Petrol,Automatic,1,16.8,1497,118.0,5,5910.0,7
Hyundai i10 Magna 1.1,44000,Petrol,Manual,2,19.81,1086,68.05,5,2900.0,9
Tata Indigo CS eVX,78000,Diesel,Manual,2,25.0,1396,69.01,5,2350.0,5
Skoda Octavia Elegance 2.0 TDI AT,79000,Diesel,Automatic,1,19.3,1968,141.0,5,17000.0,6
Maruti Swift Dzire VXi,49900,Petrol,Manual,2,17.5,1298,85.8,5,3300.0,11
Ford Ecosport 1.5 DV5 MT Titanium Optional,92250,Diesel,Manual,2,22.7,1498,89.84,5,5750.0,8
Maruti Swift VDI BSIV,23000,Diesel,Manual,1,25.2,1248,74.0,5,6500.0,6
Maruti Esteem Vxi - BSIII,81000,Petrol,Manual,2,15.9,1298,85.0,5,750.0,16
Toyota Innova 2.5 G3,65175,Diesel,Manual,1,12.8,2494,102.0,8,3250.0,16
Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,108905,Diesel,Automatic,2,11.79,2179,120.0,8,6210.0,10
Volkswagen Polo 1.2 MPI Trendline,54230,Petrol,Manual,1,16.47,1198,74.0,5,4500.0,7
Toyota Innova Crysta 2.4 ZX MT,48000,Diesel,Manual,1,13.68,2393,147.8,7,20250.0,5
Honda City ZX GXi,75000,Petrol,Manual,2,17.7,1497,78.0,5,1490.0,14
Maruti Swift Dzire 1.2 Vxi BSIV,83000,Petrol,Manual,1,17.5,1197,85.8,5,3250.0,9
Maruti Wagon R VXI BS IV,25200,Petrol,Manual,1,18.9,998,67.1,5,3350.0,6
Skoda Rapid 1.5 TDI AT Elegance,55000,Diesel,Automatic,2,21.66,1498,103.52,5,5700.0,6
Volkswagen Vento Petrol Highline,57197,Petrol,Manual,1,15.04,1598,103.6,5,4000.0,8
Hyundai Grand i10 1.2 Kappa Sportz AT,20667,Petrol,Automatic,1,18.9,1197,81.86,5,7550.0,3
Hyundai i10 Era 1.1 iTech SE,52000,Petrol,Manual,2,19.81,1086,68.05,5,2250.0,11
Chevrolet Beat LT,78000,Petrol,Manual,2,18.6,1199,79.4,5,2000.0,9
Ford EcoSport 1.5 Ti VCT AT Titanium,23000,Petrol,Automatic,1,15.63,1499,110.4,5,6800.0,6
Toyota Innova 2.5 V Diesel 7-seater,248000,Diesel,Manual,2,12.8,2494,102.0,7,9200.0,10
Maruti Swift VXI,62088,Petrol,Manual,1,18.6,1197,85.8,5,4150.0,6
Chevrolet Beat LT,65000,Petrol,Manual,2,18.6,1199,79.4,5,2500.0,10
Hyundai i20 Asta Option 1.2,36000,Petrol,Manual,1,18.6,1197,81.83,5,4900.0,6
Maruti Wagon R VXI AMT,17000,Petrol,Automatic,1,22.5,998,67.0,5,3950.0,4
Maruti Alto K10 VXI,64357,Petrol,Manual,1,24.07,998,67.1,5,2750.0,10
Mercedes-Benz SLC 43 AMG,2526,Petrol,Automatic,1,19.0,2996,362.07,2,83960.0,2
Volkswagen Polo 1.2 MPI Highline,13710,Petrol,Manual,1,16.2,1199,74.0,5,4750.0,7
Tata Nano LX,4700,Petrol,Manual,1,25.4,624,37.48,4,1200.0,8
Honda City i DTEC SV,90000,Diesel,Manual,1,26.0,1498,98.6,5,6750.0,7
Honda City 1.5 S MT,65055,Petrol,Manual,2,17.0,1497,118.0,5,4250.0,9
Maruti Wagon R LXI CNG,25755,CNG,Manual,1,26.6,998,58.16,5,3150.0,8
Honda Mobilio S i VTEC,25000,Petrol,Manual,2,17.3,1497,117.3,7,4250.0,6
Toyota Innova 2.5 VX (Diesel) 7 Seater,55000,Diesel,Manual,1,12.99,2494,100.0,7,9510.0,9
Toyota Fortuner 4x4 MT,39927,Diesel,Manual,1,12.55,2982,168.5,7,32100.0,3
Audi A6 2011-2015 35 TDI Technology,50000,Diesel,Automatic,1,17.68,1968,174.33,5,36000.0,6
Hyundai i10 Magna,58235,Petrol,Manual,1,20.36,1197,78.9,5,2450.0,9
BMW X1 xDrive 20d xLine,30733,Diesel,Automatic,1,20.68,1995,190.0,5,29300.0,3
Audi A4 2.0 TDI 177 Bhp Premium Plus,87000,Diesel,Automatic,1,17.11,1968,174.33,5,15500.0,8
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,41082,Diesel,Automatic,1,13.0,2143,204.0,5,38760.0,5
Tata Indigo CS LX (TDI) BS III,128813,Diesel,Manual,1,19.09,1396,69.0,5,1500.0,13
Volkswagen Vento Diesel Highline,150000,Diesel,Manual,1,20.54,1598,103.6,5,5000.0,8
Audi Q3 2012-2015 35 TDI Quattro Premium Plus,76927,Diesel,Automatic,1,15.73,1968,174.33,5,22750.0,6
Mitsubishi Cedia Sports,97000,Petrol,Manual,1,13.17,1999,114.0,5,3000.0,12
Nissan Micra XL,31001,Petrol,Manual,1,18.44,1198,75.0,5,3000.0,5
Maruti Ciaz ZDi Plus SHVS,83000,Diesel,Manual,1,28.09,1248,88.5,5,7100.0,5
Toyota Corolla Altis Diesel D4DG,74290,Diesel,Manual,1,21.43,1364,87.2,5,5870.0,8
Hyundai Xcent 1.1 CRDi S Celebration Edition,51000,Diesel,Manual,1,24.4,1120,71.0,5,5250.0,5
Volkswagen Polo Diesel Highline 1.2L,74000,Diesel,Manual,1,22.07,1199,73.9,5,4850.0,8
Toyota Innova 2.5 GX 7 STR BSIV,68000,Diesel,Manual,1,12.8,2494,102.0,7,6950.0,9
Honda City 1.5 V AT,69000,Petrol,Automatic,2,16.8,1497,118.0,5,2850.0,11
Nissan Sunny 2011-2014 Diesel XL,150000,Diesel,Manual,1,21.64,1461,84.8,5,3500.0,9
Ford Figo Diesel Celebration Edition,51000,Diesel,Manual,1,20.0,1399,68.1,5,2500.0,8
Tata Zest Quadrajet 1.3 75PS XE,45000,Diesel,Manual,1,22.95,1248,74.0,5,3750.0,4
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,36000,Petrol,Automatic,1,11.74,1796,186.0,5,10150.0,10
Maruti Swift AMT DDiS VDI,11000,Diesel,Manual,1,28.4,1248,74.0,5,8000.0,3
Volkswagen Vento 1.6 Comfortline,60818,Petrol,Manual,1,16.09,1598,103.5,5,3590.0,9
Volvo XC60 D4 SUMMUM,93144,Diesel,Automatic,1,14.7,1984,181.0,5,17150.0,7
Honda Amaze S Diesel,46500,Diesel,Manual,1,27.4,1498,98.6,5,3300.0,8
Honda Jazz 1.5 S i DTEC,63642,Diesel,Manual,1,27.3,1498,98.6,5,5650.0,6
Mercedes-Benz New C-Class C 220 CDI Elegance AT,32642,Diesel,Automatic,1,14.84,2143,170.0,5,34780.0,4
Maruti Swift Dzire VXi AT,18000,Petrol,Automatic,1,18.5,1197,83.14,5,6200.0,5
Hyundai EON Sportz,46897,Petrol,Manual,1,21.1,814,55.2,5,3610.0,4
Audi A4 2.0 TDI Multitronic,74002,Diesel,Automatic,1,16.55,1968,140.0,5,18500.0,9
BMW 3 Series 320d Prestige,71000,Diesel,Automatic,1,18.88,1995,184.0,5,15000.0,8
Audi A6 35 TDI Matrix,36824,Diesel,Automatic,1,18.53,1968,187.74,5,39840.0,4
Nissan Micra Active XV,41000,Petrol,Manual,1,19.69,1198,67.04,5,4250.0,5
Volkswagen Vento 1.6 Highline,55431,Petrol,Manual,2,16.09,1598,103.5,5,6980.0,7
Mercedes-Benz New C-Class C 250 CDI Avantgarde,25559,Diesel,Automatic,1,19.71,2143,201.15,5,37930.0,4
Hyundai Verna 1.6 SX CRDi (O),16159,Diesel,Manual,1,22.32,1582,126.32,5,7830.0,5
Tata Indica LEI,78000,Petrol,Manual,2,13.5,1405,60.0,5,1000.0,15
Maruti Swift ZDi,58000,Diesel,Manual,1,22.9,1248,74.0,5,7550.0,5
Mercedes-Benz A Class A200 CDI Sport,35437,Diesel,Automatic,1,20.0,2143,136.0,5,18580.0,5
Mahindra XUV500 W8 2WD,36096,Diesel,Manual,1,15.1,2179,140.0,7,8850.0,6
BMW X1 xDrive 20d xLine,23000,Diesel,Automatic,1,20.68,1995,190.0,5,28750.0,4
Hyundai Verna 1.6 SX,65000,Diesel,Manual,1,22.32,1582,126.32,5,6200.0,9
Maruti Swift Dzire VXI,40000,Petrol,Manual,1,19.1,1197,85.8,5,3550.0,8
Honda City i VTEC SV,73070,Petrol,Manual,1,17.4,1497,117.3,5,5900.0,6
Mini Cooper 5 DOOR D,2000,Diesel,Automatic,1,20.7,1496,113.98,5,34000.0,4
Ford Figo Petrol LXI,51192,Petrol,Manual,1,15.6,1196,70.0,5,2650.0,11
Hyundai i20 Magna Optional 1.4 CRDi,64500,Diesel,Manual,1,21.9,1396,88.8,5,3650.0,8
Hyundai Verna 1.6 SX VTVT (O),66930,Petrol,Manual,1,17.1,1591,121.3,5,6150.0,8
Volkswagen Polo 1.5 TDI Highline,63000,Diesel,Manual,1,20.14,1498,88.8,5,5110.0,6
Hyundai Verna Transform VTVT,95000,Petrol,Manual,1,16.2,1599,103.2,5,2500.0,11
Hyundai Creta 1.6 CRDi AT SX Plus,37024,Diesel,Automatic,1,17.01,1582,126.2,5,10970.0,4
Maruti Swift Dzire VDI,81768,Diesel,Manual,1,26.59,1248,74.0,5,5690.0,7
Maruti Ertiga VDI,51236,Diesel,Manual,1,25.47,1248,88.5,7,8490.0,3
Maruti Ertiga VDI,54000,Diesel,Manual,1,20.77,1248,88.76,7,7750.0,5
Audi TT 2.0 TFSI,12100,Petrol,Automatic,1,9.9,1984,207.8,2,29500.0,8
Maruti Swift VDI BSIV,23000,Diesel,Manual,1,17.8,1248,74.0,5,5600.0,8
Nissan Terrano XL,31000,Petrol,Manual,1,13.24,1598,102.5,5,4950.0,8
Skoda Rapid 1.5 TDI Ambition,5833,Diesel,Manual,1,21.13,1498,108.4,5,11920.0,3
Mahindra TUV 300 2015-2019 T8,57259,Diesel,Manual,1,18.49,1493,100.0,7,8870.0,4
Maruti Wagon R LXI BSII,55100,Petrol,Manual,1,18.9,998,67.1,5,1450.0,14
Renault Duster 85PS Diesel RxL,55000,Diesel,Manual,1,20.45,1461,83.8,5,4750.0,7
Maruti Eeco 5 STR With AC Plus HTR CNG,43912,CNG,Manual,1,15.1,1196,73.0,5,4330.0,3
Hyundai i20 Sportz Option,50000,Petrol,Manual,1,17.0,1197,80.0,5,4000.0,9
Hyundai Creta 1.4 CRDi S Plus,32000,Diesel,Manual,1,21.38,1396,88.7,5,10250.0,6
Audi Q3 35 TDI Quattro Premium,28000,Diesel,Automatic,1,15.73,1968,174.33,5,23750.0,6
Toyota Innova 2.5 VX (Diesel) 7 Seater,109000,Diesel,Manual,2,12.99,2494,100.6,7,8260.0,11
Volkswagen Vento 1.5 TDI Highline AT,45492,Diesel,Automatic,1,21.5,1498,108.5,5,10300.0,5
Hyundai Verna 1.6 CRDi EX AT,114000,Diesel,Automatic,1,22.32,1582,126.3,5,6750.0,8
Mahindra Scorpio 1.99 S10 4WD,56739,Diesel,Manual,1,15.4,1997,120.0,7,10310.0,5
Mahindra XUV500 W8 2WD,72450,Diesel,Manual,1,15.1,2179,140.0,7,8100.0,9
Maruti Alto K10 LXI,35027,Petrol,Manual,1,24.07,998,67.1,5,3000.0,5
Honda City i DTEC V,53000,Diesel,Manual,1,26.0,1498,98.6,5,9750.0,5
Toyota Etios G,67000,Petrol,Manual,2,16.78,1496,88.73,5,4050.0,8
Honda Accord 2001-2003 2.3 VTi L AT,84000,Petrol,Automatic,2,11.1,2354,142.0,5,6500.0,11
Honda City 1.5 S MT,231673,Petrol,Manual,1,17.0,1497,118.0,5,2600.0,12
Chevrolet Sail Hatchback LS ABS,45000,Diesel,Manual,1,22.1,1248,76.9,5,3000.0,8
Hyundai i10 Sportz,49000,Petrol,Manual,1,20.36,1197,78.9,5,3000.0,9
Maruti Vitara Brezza ZDi,21558,Diesel,Manual,1,24.3,1248,88.5,5,8900.0,5
Mercedes-Benz New C-Class C250 Avantgarde,64000,Petrol,Automatic,2,11.74,1796,186.0,5,12500.0,10
Mahindra NuvoSport N6,37323,Diesel,Manual,2,17.45,1493,100.0,7,7290.0,3
Tata Sumo EX,84931,Diesel,Manual,1,15.3,2956,83.8,7,5290.0,6
Volkswagen Polo Petrol Comfortline 1.2L,64806,Petrol,Manual,1,16.47,1198,73.9,5,3650.0,9
Skoda Rapid 1.6 MPI AT Elegance,52900,Petrol,Automatic,1,14.3,1598,103.52,5,4750.0,8
Maruti Celerio VXI,48000,Petrol,Manual,1,23.1,998,67.04,5,3250.0,7
Volvo V40 D3 R Design,38000,Diesel,Automatic,2,16.8,1969,150.0,5,24000.0,6
Volkswagen Vento 1.5 TDI Trendline,47000,Diesel,Manual,1,20.64,1498,108.5,5,3250.0,10
Maruti Swift Dzire LXI,59350,Petrol,Manual,1,19.1,1197,85.8,5,4160.0,8
Chevrolet Spark 1.0 LT,62000,Petrol,Manual,3,18.0,995,62.0,5,1100.0,13
Ford Fiesta 1.4 Duratec ZXI,69000,Petrol,Manual,1,16.6,1388,68.0,5,2150.0,15
Maruti A-Star Vxi,85000,Petrol,Manual,3,19.0,998,66.1,5,1800.0,12
Ford Figo Aspire 1.5 TDCi Titanium Plus,33554,Diesel,Manual,1,25.83,1498,99.0,5,6220.0,5
Honda Amaze VX i-DTEC,138000,Diesel,Manual,1,25.8,1498,98.6,5,5150.0,5
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,29161,Diesel,Automatic,1,19.27,2143,167.62,5,39410.0,3
Hyundai Verna 1.6 SX,34994,Diesel,Manual,1,22.32,1582,126.32,5,3900.0,10
Skoda Laura Elegance MT,82407,Diesel,Manual,1,17.5,1896,106.0,5,4250.0,11
Tata Manza Aura Safire BS IV,75695,Petrol,Manual,1,13.7,1368,88.8,5,1850.0,11
Volkswagen Jetta 2012-2014 2.0L TDI Comfortline,67000,Diesel,Manual,1,19.33,1968,138.1,5,5000.0,9
Tata Zest Quadrajet 1.3 75PS XE,45000,Diesel,Manual,1,22.95,1248,74.0,5,5250.0,3
BMW 5 Series 2013-2017 520d Luxury Line,30000,Diesel,Automatic,2,18.12,1995,190.0,5,31500.0,5
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,63716,Diesel,Automatic,1,15.73,1968,174.33,5,23000.0,8
Maruti Celerio ZXI AT,30000,Petrol,Automatic,2,23.1,998,67.04,5,4250.0,5
Mahindra Bolero ZLX BSIII,124000,Diesel,Manual,1,13.6,2523,63.0,7,1950.0,21
Skoda Rapid 1.6 MPI Ambition,21214,Petrol,Manual,1,15.41,1598,103.52,5,9660.0,2
Toyota Innova 2.5 V Diesel 8-seater,50000,Diesel,Manual,1,12.8,2494,102.0,8,15650.0,5
Mercedes-Benz GLE 350d,30706,Diesel,Automatic,1,11.57,2987,254.79,5,59290.0,3
Honda Amaze SX i-VTEC,54944,Petrol,Manual,1,18.0,1198,86.7,5,4820.0,5
Toyota Innova 2.5 ZX Diesel 7 Seater,57854,Diesel,Manual,1,12.99,2494,100.6,7,12500.0,6
Hyundai EON Era Plus,60500,Petrol,Manual,1,21.1,814,55.2,5,2600.0,9
Hyundai i10 Sportz 1.2,59000,Petrol,Manual,1,20.36,1197,78.9,5,3450.0,8
Ford EcoSport 1.5 Ti VCT AT Titanium,37630,Petrol,Automatic,1,15.63,1499,110.4,5,9100.0,3
BMW 5 Series 520d Luxury Line,90000,Diesel,Automatic,1,22.48,1995,190.0,5,19500.0,8
Renault Duster 85PS Diesel RxL,91000,Diesel,Manual,1,19.87,1461,83.8,5,5750.0,6
Mahindra XUV500 W8 2WD,82103,Diesel,Manual,1,15.1,2179,140.0,7,6200.0,9
Mahindra XUV500 W6 2WD,82000,Diesel,Manual,1,16.0,2179,140.0,7,8750.0,6
Maruti Omni 5 Seater BSIV,4721,Petrol,Manual,1,14.0,796,35.0,5,4110.0,2
Maruti SX4 S Cross DDiS 200 Zeta,82497,Diesel,Manual,1,23.65,1248,88.5,5,8990.0,5
Tata Manza Aura Quadrajet,76000,Diesel,Manual,1,18.8,1248,90.0,5,2700.0,11
Honda City 1.5 V AT,57000,Petrol,Automatic,1,16.8,1497,118.0,5,4400.0,10
Maruti 800 DX BSII,78000,Petrol,Manual,1,16.1,796,37.0,4,550.0,21
Maruti Swift Dzire VDI,43284,Diesel,Manual,1,23.4,1248,74.0,5,4500.0,8
Honda Brio S MT,32807,Petrol,Manual,1,19.4,1198,86.8,5,2750.0,8
Ford Ecosport 1.5 Ti VCT MT Titanium,58000,Petrol,Manual,1,15.8,1499,110.0,5,7500.0,8
Volkswagen Vento 1.5 TDI Highline,85000,Diesel,Manual,1,20.34,1498,103.2,5,6000.0,6
Maruti Celerio VXI AT,7100,Petrol,Automatic,1,23.1,998,67.04,5,4350.0,5
Audi A4 35 TDI Premium,39644,Diesel,Automatic,1,17.11,1968,174.33,5,25750.0,5
Maruti Swift LXi BSIV,71000,Petrol,Manual,1,16.1,1197,85.0,5,3300.0,11
Honda City i VTEC SV,36367,Petrol,Manual,1,17.8,1497,117.3,5,7730.0,5
Hyundai Creta 1.6 CRDi SX Option,11554,Diesel,Manual,1,19.67,1582,126.2,5,14250.0,5
Maruti Omni 8 Seater BSIV,34834,Petrol,Manual,1,14.0,796,35.0,5,2600.0,8
Maruti Vitara Brezza ZDi Plus Dual Tone,25299,Diesel,Manual,1,24.3,1248,88.5,5,10340.0,4
Mahindra KUV 100 mFALCON D75 K4,34079,Diesel,Manual,1,25.32,1198,77.0,6,3700.0,5
Maruti Zen Estilo 1.1 VXI BSIII,75180,Petrol,Manual,1,18.2,1061,64.0,5,1650.0,14
Audi A4 2.0 TDI,46000,Diesel,Automatic,2,16.55,1968,147.51,5,10990.0,10
BMW 5 Series 2003-2012 530d,18090,Diesel,Automatic,1,16.2,2993,258.0,5,45730.0,5
Hyundai Verna CRDi,90000,Diesel,Manual,2,16.8,1493,110.0,5,2250.0,13
Honda City V MT,46000,Petrol,Manual,1,16.8,1497,116.3,5,4150.0,10
Honda City 1.5 S MT,95936,Petrol,Manual,1,17.0,1497,118.0,5,4100.0,10
Ford EcoSport 1.5 Petrol Titanium,17000,Petrol,Manual,1,17.0,1497,121.36,5,9200.0,3
Toyota Innova 2.5 G (Diesel) 7 Seater,100000,Diesel,Manual,2,12.99,2494,100.6,7,10250.0,6
Ford Figo Diesel EXI,41284,Diesel,Manual,1,20.0,1399,68.05,5,2500.0,9
Maruti Alto LXi BSIII,94385,Petrol,Manual,2,19.7,796,46.3,5,1600.0,11
Maruti Wagon R VXI Minor ABS,36716,Petrol,Manual,1,18.9,1061,67.0,5,3020.0,8
Tata Sumo EX,46300,Diesel,Manual,1,14.07,1948,83.1,7,4850.0,5
Audi A6 2011-2015 2.0 TDI,70998,Diesel,Automatic,1,17.68,1968,174.33,5,20570.0,8
Hyundai Grand i10 Magna,21000,Petrol,Manual,1,18.9,1197,82.0,5,3750.0,6
Honda Amaze SX i-VTEC,33000,Petrol,Manual,1,17.8,1198,86.7,5,6500.0,5
Maruti Ertiga ZXI,13361,Petrol,Manual,1,16.02,1373,93.7,7,6800.0,7
Maruti Alto LXi,48105,Petrol,Manual,1,19.7,796,46.3,5,3100.0,11
Ford Ecosport 1.5 DV5 MT Titanium,85670,Diesel,Manual,1,22.7,1498,89.84,5,6250.0,7
Volkswagen Vento 2013-2015 1.6 Comfortline,39000,Petrol,Manual,1,15.04,1598,103.2,5,3990.0,6
Hyundai i10 Sportz AT,21000,Petrol,Automatic,1,16.95,1197,78.9,5,3960.0,8
Maruti Dzire VDI,54758,Diesel,Manual,1,28.4,1248,73.75,5,6670.0,4
Tata Sumo Delux,158000,Diesel,Manual,2,14.07,2956,83.1,7,1500.0,21
Tata Indigo LX,59138,Diesel,Manual,1,17.0,1405,70.0,5,2580.0,8
Maruti Swift VXi BSIV,12000,Petrol,Manual,1,16.1,1197,85.0,5,5500.0,4
Mahindra Scorpio VLX 2.2 mHawk BSIII,62729,Diesel,Manual,1,12.05,2179,120.0,8,6320.0,9
Hyundai Creta 1.6 CRDi SX Option,52553,Diesel,Manual,1,19.67,1582,126.2,5,12260.0,5
Skoda Laura 1.9 TDI MT Ambiente,95000,Diesel,Manual,2,17.0,1896,105.0,5,3250.0,11
Hyundai i20 1.2 Magna,56127,Petrol,Manual,1,18.5,1197,80.0,5,5150.0,8
Hyundai i20 1.4 Asta CRDi with AVN,75000,Diesel,Manual,1,23.0,1396,90.0,5,4000.0,9
Audi A4 35 TDI Technology,14000,Diesel,Automatic,1,18.25,1968,187.74,5,43000.0,4
Toyota Corolla Altis 2008-2013 1.8 VL AT,78000,Petrol,Automatic,2,14.53,1794,138.1,5,3410.0,13
Mahindra Scorpio VLX 2.2 mHawk BSIII,72000,Diesel,Manual,1,12.05,2179,120.0,8,4400.0,11
Mahindra Scorpio 2.6 CRDe,60000,Diesel,Manual,1,10.5,2179,120.0,8,4000.0,16
Hyundai i20 Asta 1.4 CRDi,29000,Diesel,Manual,1,22.54,1396,88.73,5,8350.0,7
Maruti Zen LX,99024,Petrol,Manual,1,17.3,993,60.0,5,950.0,19
Chevrolet Beat Diesel,52398,Diesel,Manual,1,25.44,936,57.6,5,2470.0,7
Ford Figo Aspire 1.2 Ti-VCT Trend,18000,Petrol,Manual,1,18.16,1196,86.8,5,4900.0,5
Hyundai Elantra SX,55619,Petrol,Manual,1,16.3,1797,147.5,5,8300.0,7
